clima_id,municipio,fecha,temperatura_max_c,temperatura_min_c,precipitacion_mm,condicion,temporada
1621,Salamina,2024-04-13,22.6,15.4,3.0,nublado,baja
1622,Salamina,2024-04-16,18.6,11.4,3.2,soleado,baja
1623,Salamina,2024-04-19,19.9,13.3,0.2,nublado,baja
1624,Salamina,2024-04-22,21.8,16.3,17.4,lluvioso,baja
1625,Salamina,2024-04-25,19.9,10.0,3.6,soleado,baja
1626,Salamina,2024-04-28,18.7,11.9,2.2,soleado,baja
1627,Salamina,2024-05-01,18.3,10.5,72.2,tormenta,baja
1628,Salamina,2024-05-04,18.9,9.4,24.7,lluvioso,baja
1629,Salamina,2024-05-07,22.7,14.4,79.4,tormenta,baja
1630,Salamina,2024-05-10,18.5,10.0,0.9,soleado,baja
1631,Salamina,2024-05-13,23.5,14.1,4.1,nublado,baja
1632,Salamina,2024-05-16,22.6,14.7,1.2,nublado,baja
1633,Salamina,2024-05-19,23.4,17.8,4.9,soleado,baja
1634,Salamina,2024-05-22,21.6,11.9,3.4,soleado,baja
1635,Salamina,2024-05-25,19.6,14.5,0.4,soleado,baja
1636,Salamina,2024-05-28,20.1,13.0,4.6,soleado,baja
1637,Salamina,2024-05-31,22.8,14.7,1.4,soleado,baja
1638,Salamina,2024-06-03,19.9,12.5,2.2,nublado,alta
1639,Salamina,2024-06-06,19.8,11.5,4.2,soleado,alta
1640,Salamina,2024-06-09,23.5,15.5,3.4,soleado,alta
1641,Salamina,2024-06-12,21.8,15.5,77.3,lluvioso,alta
1642,Salamina,2024-06-15,22.4,15.9,3.5,soleado,alta
1643,Salamina,2024-06-18,18.6,11.6,5.0,soleado,alta
1644,Salamina,2024-06-21,18.6,10.2,4.1,soleado,alta
1645,Salamina,2024-06-24,23.1,16.1,3.4,soleado,alta
1646,Salamina,2024-06-27,19.8,10.8,2.0,soleado,alta
1647,Salamina,2024-06-30,19.2,13.0,3.6,soleado,alta
1648,Salamina,2024-07-03,20.7,12.0,2.9,soleado,alta
1649,Salamina,2024-07-06,22.7,13.6,0.1,soleado,alta
1650,Salamina,2024-07-09,20.3,11.3,3.1,soleado,alta
1651,Salamina,2024-07-12,22.7,16.4,4.3,nublado,alta
1652,Salamina,2024-07-15,18.3,11.0,2.7,nublado,alta
1653,Salamina,2024-07-18,18.6,9.9,4.4,nublado,alta
1654,Salamina,2024-07-21,20.8,12.2,1.4,nublado,alta
1655,Salamina,2024-07-24,22.2,12.6,0.6,soleado,alta
1656,Salamina,2024-07-27,20.2,14.3,3.9,nublado,alta
1657,Salamina,2024-07-30,23.2,17.6,32.9,lluvioso,alta
1658,Salamina,2024-08-02,23.6,17.8,37.8,lluvioso,media
1659,Salamina,2024-08-05,22.9,16.9,1.2,soleado,media
1660,Salamina,2024-08-08,22.3,17.0,0.6,soleado,media
1661,Salamina,2024-08-11,21.3,12.6,1.4,soleado,media
1662,Salamina,2024-08-14,23.7,16.9,75.2,lluvioso,media
1663,Salamina,2024-08-17,23.4,16.2,3.7,nublado,media
1664,Salamina,2024-08-20,23.1,17.0,39.1,lluvioso,media
1665,Salamina,2024-08-23,19.4,11.6,1.9,soleado,media
1666,Salamina,2024-08-26,23.5,16.5,1.6,soleado,media
1667,Salamina,2024-08-29,19.5,10.5,0.6,nublado,media
1668,Salamina,2024-09-01,23.7,14.1,1.9,nublado,media
1669,Salamina,2024-09-04,19.2,11.1,2.1,nublado,media
1670,Salamina,2024-09-07,22.7,17.6,0.6,nublado,media
1671,Salamina,2024-09-10,22.4,15.8,1.7,soleado,media
1672,Salamina,2024-09-13,22.8,12.9,3.0,nublado,media
1673,Salamina,2024-09-16,18.2,11.5,4.9,nublado,media
1674,Salamina,2024-09-19,23.0,17.8,1.3,soleado,media
1675,Salamina,2024-09-22,21.4,14.0,2.8,soleado,media
1676,Salamina,2024-09-25,19.9,11.8,0.7,nublado,media
1677,Salamina,2024-09-28,23.3,16.2,2.0,nublado,media
1678,Salamina,2024-10-01,21.3,12.8,12.5,lluvioso,baja
1679,Salamina,2024-10-04,22.7,15.9,1.5,soleado,baja
1680,Salamina,2024-10-07,19.2,9.7,3.4,soleado,baja
1681,Salamina,2024-10-10,21.0,11.7,3.5,soleado,baja
1682,Salamina,2024-10-13,21.4,14.0,3.4,soleado,baja
1683,Salamina,2024-10-16,23.6,18.1,60.5,lluvioso,baja
1684,Salamina,2024-10-19,18.6,8.7,4.0,soleado,baja
1685,Salamina,2024-10-22,19.2,13.0,3.3,soleado,baja
1686,Salamina,2024-10-25,23.9,17.9,4.5,nublado,baja
1687,Salamina,2024-10-28,23.2,16.7,0.3,soleado,baja
1688,Salamina,2024-10-31,20.0,10.0,1.1,soleado,baja
1689,Salamina,2024-11-03,20.0,13.3,1.0,soleado,baja
1690,Salamina,2024-11-06,22.2,16.6,0.7,soleado,baja
1691,Salamina,2024-11-09,22.5,14.6,1.8,soleado,baja
1692,Salamina,2024-11-12,22.1,17.1,2.8,nublado,baja
1693,Salamina,2024-11-15,20.4,11.5,17.8,tormenta,baja
1694,Salamina,2024-11-18,20.8,11.4,76.3,lluvioso,baja
1695,Salamina,2024-11-21,23.6,14.1,4.9,nublado,baja
1696,Salamina,2024-11-24,18.6,10.2,1.8,nublado,baja
1697,Salamina,2024-11-27,23.6,14.6,60.9,tormenta,baja
1698,Salamina,2024-11-30,20.1,14.3,1.2,soleado,baja
1699,Salamina,2024-12-03,22.6,15.5,4.9,soleado,alta
1700,Salamina,2024-12-06,21.2,14.6,1.6,soleado,alta
1701,Salamina,2024-12-09,19.5,10.0,2.2,soleado,alta
1702,Salamina,2024-12-12,18.0,11.4,0.2,soleado,alta
1703,Salamina,2024-12-15,20.7,12.3,3.7,nublado,alta
1704,Salamina,2024-12-18,18.2,11.2,3.3,soleado,alta
1705,Salamina,2024-12-21,22.3,16.3,4.0,nublado,alta
1706,Salamina,2024-12-24,18.6,12.7,5.0,soleado,alta
1707,Salamina,2024-12-27,19.3,11.8,1.6,soleado,alta
1708,Salamina,2024-12-30,18.2,11.6,73.1,lluvioso,alta
1709,Neira,2023-01-01,21.9,12.8,52.3,lluvioso,alta
1710,Neira,2023-01-04,22.0,16.3,4.1,soleado,alta
1711,Neira,2023-01-07,20.0,14.8,3.2,nublado,alta
1712,Neira,2023-01-10,20.1,14.0,3.0,soleado,alta
1713,Neira,2023-01-13,23.9,14.9,3.6,soleado,alta
1714,Neira,2023-01-16,23.0,13.5,4.5,soleado,alta
1715,Neira,2023-01-19,23.7,18.2,2.2,soleado,alta
1716,Neira,2023-01-22,24.0,14.2,4.2,soleado,alta
1717,Neira,2023-01-25,19.1,11.7,1.0,nublado,alta
1718,Neira,2023-01-28,19.7,11.8,1.2,soleado,alta
1719,Neira,2023-01-31,23.5,14.5,5.0,nublado,alta
1720,Neira,2023-02-03,22.8,13.5,4.9,soleado,media
1721,Neira,2023-02-06,21.3,15.9,4.6,nublado,media
1722,Neira,2023-02-09,19.6,13.7,0.3,soleado,media
1723,Neira,2023-02-12,23.3,17.2,2.7,soleado,media
1724,Neira,2023-02-15,22.4,12.9,3.5,nublado,media
1725,Neira,2023-02-18,21.6,16.0,0.9,soleado,media
1726,Neira,2023-02-21,20.7,14.9,2.0,soleado,media
1727,Neira,2023-02-24,22.5,16.7,3.0,soleado,media
1728,Neira,2023-02-27,19.1,9.7,0.1,soleado,media
1729,Neira,2023-03-02,24.2,18.7,3.7,soleado,media
1730,Neira,2023-03-05,24.0,16.6,77.4,lluvioso,media
1731,Neira,2023-03-08,21.1,11.6,4.2,nublado,media
1732,Neira,2023-03-11,25.0,15.8,2.6,soleado,media
1733,Neira,2023-03-14,22.8,14.3,0.1,soleado,media
1734,Neira,2023-03-17,24.2,17.0,4.8,nublado,media
1735,Neira,2023-03-20,23.1,15.1,2.4,soleado,media
1736,Neira,2023-03-23,20.8,14.4,42.8,lluvioso,media
1737,Neira,2023-03-26,21.0,14.4,0.8,soleado,media
1738,Neira,2023-03-29,24.0,16.2,14.7,lluvioso,media
1739,Neira,2023-04-01,20.7,13.3,3.5,nublado,baja
1740,Neira,2023-04-04,24.8,16.1,63.7,tormenta,baja
1741,Neira,2023-04-07,22.5,15.7,0.3,soleado,baja
1742,Neira,2023-04-10,21.2,14.6,4.0,soleado,baja
1743,Neira,2023-04-13,21.1,11.9,4.2,nublado,baja
1744,Neira,2023-04-16,19.4,14.4,2.1,nublado,baja
1745,Neira,2023-04-19,25.0,16.1,1.7,soleado,baja
1746,Neira,2023-04-22,24.3,17.7,4.8,nublado,baja
1747,Neira,2023-04-25,21.3,13.9,3.7,soleado,baja
1748,Neira,2023-04-28,21.5,12.6,73.6,lluvioso,baja
1749,Neira,2023-05-01,19.0,9.6,3.5,soleado,baja
1750,Neira,2023-05-04,19.3,13.0,3.6,soleado,baja
1751,Neira,2023-05-07,20.2,13.5,39.4,lluvioso,baja
1752,Neira,2023-05-10,19.4,10.7,3.3,nublado,baja
1753,Neira,2023-05-13,20.6,12.7,2.7,soleado,baja
1754,Neira,2023-05-16,20.9,14.7,4.9,soleado,baja
1755,Neira,2023-05-19,22.8,14.1,4.5,soleado,baja
1756,Neira,2023-05-22,23.4,17.4,4.6,nublado,baja
1757,Neira,2023-05-25,23.5,15.1,1.0,nublado,baja
1758,Neira,2023-05-28,22.8,13.0,2.7,nublado,baja
1759,Neira,2023-05-31,22.7,12.9,1.5,soleado,baja
1760,Neira,2023-06-03,19.3,14.0,0.1,soleado,alta
1761,Neira,2023-06-06,23.1,15.5,3.6,nublado,alta
1762,Neira,2023-06-09,21.4,13.9,0.8,nublado,alta
1763,Neira,2023-06-12,20.9,15.7,2.1,soleado,alta
1764,Neira,2023-06-15,19.1,9.4,3.8,soleado,alta
1765,Neira,2023-06-18,24.4,14.7,4.0,soleado,alta
1766,Neira,2023-06-21,21.0,13.9,1.4,nublado,alta
1767,Neira,2023-06-24,24.2,16.4,0.1,soleado,alta
1768,Neira,2023-06-27,23.0,14.5,4.6,soleado,alta
1769,Neira,2023-06-30,21.2,11.4,0.6,nublado,alta
1770,Neira,2023-07-03,21.7,12.4,71.9,tormenta,alta
1771,Neira,2023-07-06,21.5,14.1,0.7,soleado,alta
1772,Neira,2023-07-09,20.0,12.6,1.8,soleado,alta
1773,Neira,2023-07-12,19.6,12.2,3.3,nublado,alta
1774,Neira,2023-07-15,21.4,13.3,2.6,nublado,alta
1775,Neira,2023-07-18,21.3,14.3,0.5,nublado,alta
1776,Neira,2023-07-21,20.1,13.7,0.8,soleado,alta
1777,Neira,2023-07-24,23.0,13.9,61.4,tormenta,alta
1778,Neira,2023-07-27,22.6,15.9,4.3,soleado,alta
1779,Neira,2023-07-30,24.1,18.5,4.0,nublado,alta
1780,Neira,2023-08-02,21.1,15.8,4.8,nublado,media
1781,Neira,2023-08-05,22.4,15.6,5.0,soleado,media
1782,Neira,2023-08-08,23.0,15.9,1.3,soleado,media
1783,Neira,2023-08-11,23.8,17.3,3.4,nublado,media
1784,Neira,2023-08-14,20.9,14.9,2.4,soleado,media
1785,Neira,2023-08-17,20.0,14.0,41.1,tormenta,media
1786,Neira,2023-08-20,20.6,14.0,5.0,soleado,media
1787,Neira,2023-08-23,20.3,14.5,1.5,nublado,media
1788,Neira,2023-08-26,19.1,10.1,0.5,soleado,media
1789,Neira,2023-08-29,23.8,16.1,3.9,soleado,media
1790,Neira,2023-09-01,23.4,15.4,0.7,soleado,media
1791,Neira,2023-09-04,24.6,19.3,0.0,nublado,media
1792,Neira,2023-09-07,19.0,11.5,38.2,lluvioso,media
1793,Neira,2023-09-10,24.3,16.9,4.1,nublado,media
1794,Neira,2023-09-13,21.9,16.1,0.4,soleado,media
1795,Neira,2023-09-16,21.5,13.6,1.6,soleado,media
1796,Neira,2023-09-19,24.9,16.1,37.6,tormenta,media
1797,Neira,2023-09-22,19.6,10.4,3.2,soleado,media
1798,Neira,2023-09-25,22.8,13.6,4.9,soleado,media
1799,Neira,2023-09-28,20.6,13.4,1.7,nublado,media
1800,Neira,2023-10-01,24.4,16.7,1.2,soleado,baja
1801,Neira,2023-10-04,22.3,12.6,66.7,tormenta,baja
1802,Neira,2023-10-07,21.1,14.2,72.1,lluvioso,baja
1803,Neira,2023-10-10,22.3,14.8,48.3,lluvioso,baja
1804,Neira,2023-10-13,22.5,15.5,4.6,soleado,baja
1805,Neira,2023-10-16,24.8,17.3,3.8,nublado,baja
1806,Neira,2023-10-19,21.9,12.4,2.2,soleado,baja
1807,Neira,2023-10-22,21.9,12.0,4.8,soleado,baja
1808,Neira,2023-10-25,24.6,14.8,4.5,soleado,baja
1809,Neira,2023-10-28,22.9,17.8,0.9,soleado,baja
1810,Neira,2023-10-31,22.1,14.4,1.1,soleado,baja
1811,Neira,2023-11-03,22.0,14.0,0.9,soleado,baja
1812,Neira,2023-11-06,24.4,14.4,2.0,soleado,baja
1813,Neira,2023-11-09,21.4,13.0,4.4,nublado,baja
1814,Neira,2023-11-12,20.9,12.9,55.4,lluvioso,baja
1815,Neira,2023-11-15,23.7,18.6,11.7,lluvioso,baja
1816,Neira,2023-11-18,21.3,16.0,0.0,soleado,baja
1817,Neira,2023-11-21,21.8,15.1,39.1,tormenta,baja
1818,Neira,2023-11-24,22.9,14.2,64.9,lluvioso,baja
1819,Neira,2023-11-27,23.0,16.9,4.3,nublado,baja
1820,Neira,2023-11-30,23.3,14.1,45.4,lluvioso,baja
1821,Neira,2023-12-03,19.4,14.2,4.2,nublado,alta
1822,Neira,2023-12-06,23.9,15.5,4.5,soleado,alta
1823,Neira,2023-12-09,24.7,15.5,3.6,nublado,alta
1824,Neira,2023-12-12,20.3,12.0,3.3,soleado,alta
1825,Neira,2023-12-15,23.8,16.2,0.8,soleado,alta
1826,Neira,2023-12-18,21.9,14.7,29.7,tormenta,alta
1827,Neira,2023-12-21,20.7,14.9,2.1,soleado,alta
1828,Neira,2023-12-24,23.4,18.2,1.2,soleado,alta
1829,Neira,2023-12-27,21.9,12.2,3.8,soleado,alta
1830,Neira,2023-12-30,20.2,11.3,3.7,nublado,alta
1831,Neira,2024-01-02,20.3,13.4,1.8,nublado,alta
1832,Neira,2024-01-05,23.4,17.8,2.1,nublado,alta
1833,Neira,2024-01-08,20.5,12.5,1.3,nublado,alta
1834,Neira,2024-01-11,20.6,12.9,0.1,soleado,alta
1835,Neira,2024-01-14,21.9,16.7,4.2,nublado,alta
1836,Neira,2024-01-17,21.0,15.4,3.5,soleado,alta
1837,Neira,2024-01-20,21.1,12.0,3.9,soleado,alta
1838,Neira,2024-01-23,21.6,14.3,0.8,soleado,alta
1839,Neira,2024-01-26,20.1,14.5,0.6,soleado,alta
1840,Neira,2024-01-29,22.1,14.0,4.8,soleado,alta
1841,Neira,2024-02-01,19.1,11.6,32.6,lluvioso,media
1842,Neira,2024-02-04,23.6,16.1,0.8,soleado,media
1843,Neira,2024-02-07,22.3,13.5,0.7,soleado,media
1844,Neira,2024-02-10,22.1,16.3,1.1,soleado,media
1845,Neira,2024-02-13,19.5,14.3,3.0,nublado,media
1846,Neira,2024-02-16,19.5,10.7,1.5,soleado,media
1847,Neira,2024-02-19,20.4,12.3,2.3,soleado,media
1848,Neira,2024-02-22,23.2,17.5,4.8,soleado,media
1849,Neira,2024-02-25,22.2,13.0,37.0,lluvioso,media
1850,Neira,2024-02-28,22.9,17.9,14.3,lluvioso,media
1851,Neira,2024-03-02,20.9,14.4,3.3,nublado,media
1852,Neira,2024-03-05,21.1,14.6,3.9,nublado,media
1853,Neira,2024-03-08,19.5,13.9,10.6,lluvioso,media
1854,Neira,2024-03-11,25.0,16.7,2.6,soleado,media
1855,Neira,2024-03-14,22.0,16.3,2.6,soleado,media
1856,Neira,2024-03-17,25.0,17.9,2.2,nublado,media
1857,Neira,2024-03-20,21.7,15.5,0.5,soleado,media
1858,Neira,2024-03-23,23.9,15.3,3.9,nublado,media
1859,Neira,2024-03-26,21.7,13.2,1.0,nublado,media
1860,Neira,2024-03-29,20.3,14.8,3.6,soleado,media
1861,Neira,2024-04-01,19.9,10.9,2.8,nublado,baja
1862,Neira,2024-04-04,23.9,14.2,21.9,tormenta,baja
1863,Neira,2024-04-07,22.3,15.5,74.0,tormenta,baja
1864,Neira,2024-04-10,21.6,14.6,0.3,soleado,baja
1865,Neira,2024-04-13,20.0,10.8,2.0,soleado,baja
1866,Neira,2024-04-16,22.0,16.7,3.0,soleado,baja
1867,Neira,2024-04-19,21.0,15.2,46.9,tormenta,baja
1868,Neira,2024-04-22,21.2,13.5,0.1,soleado,baja
1869,Neira,2024-04-25,19.7,14.0,3.4,nublado,baja
1870,Neira,2024-04-28,19.2,10.2,23.7,lluvioso,baja
1871,Neira,2024-05-01,19.9,10.0,4.2,soleado,baja
1872,Neira,2024-05-04,19.7,10.4,3.7,soleado,baja
1873,Neira,2024-05-07,22.0,13.4,3.3,nublado,baja
1874,Neira,2024-05-10,24.1,17.3,3.0,soleado,baja
1875,Neira,2024-05-13,23.4,17.9,2.1,soleado,baja
1876,Neira,2024-05-16,23.8,18.5,0.7,soleado,baja
1877,Neira,2024-05-19,23.5,13.7,1.8,nublado,baja
1878,Neira,2024-05-22,23.9,17.6,1.6,soleado,baja
1879,Neira,2024-05-25,24.9,17.1,4.1,soleado,baja
1880,Neira,2024-05-28,20.0,11.2,2.0,soleado,baja
1881,Neira,2024-05-31,19.2,11.4,4.4,nublado,baja
1882,Neira,2024-06-03,23.7,17.7,1.7,soleado,alta
1883,Neira,2024-06-06,24.7,15.8,3.3,soleado,alta
1884,Neira,2024-06-09,20.1,13.0,2.7,nublado,alta
1885,Neira,2024-06-12,22.6,15.6,57.5,lluvioso,alta
1886,Neira,2024-06-15,23.2,15.0,0.8,soleado,alta
1887,Neira,2024-06-18,20.6,11.8,1.9,nublado,alta
1888,Neira,2024-06-21,22.7,15.8,2.3,nublado,alta
1889,Neira,2024-06-24,23.1,15.5,4.2,nublado,alta
1890,Neira,2024-06-27,23.1,15.3,55.0,lluvioso,alta
1891,Neira,2024-06-30,24.7,15.7,16.8,lluvioso,alta
1892,Neira,2024-07-03,19.3,14.1,49.4,lluvioso,alta
1893,Neira,2024-07-06,24.1,16.3,3.4,soleado,alta
1894,Neira,2024-07-09,20.0,14.4,2.0,soleado,alta
1895,Neira,2024-07-12,21.7,13.4,4.6,nublado,alta
1896,Neira,2024-07-15,23.6,15.5,0.5,nublado,alta
1897,Neira,2024-07-18,23.1,14.1,1.5,soleado,alta
1898,Neira,2024-07-21,19.6,10.2,2.7,soleado,alta
1899,Neira,2024-07-24,21.2,15.6,4.0,soleado,alta
1900,Neira,2024-07-27,20.5,12.7,1.4,soleado,alta
1901,Neira,2024-07-30,21.4,13.5,2.6,soleado,alta
1902,Neira,2024-08-02,24.9,19.2,3.2,nublado,media
1903,Neira,2024-08-05,21.5,13.2,2.1,soleado,media
1904,Neira,2024-08-08,21.6,11.6,46.2,lluvioso,media
1905,Neira,2024-08-11,19.7,10.5,1.5,nublado,media
1906,Neira,2024-08-14,21.1,11.4,1.5,nublado,media
1907,Neira,2024-08-17,22.5,12.8,1.5,nublado,media
1908,Neira,2024-08-20,23.4,17.5,3.7,nublado,media
1909,Neira,2024-08-23,24.6,17.8,1.4,nublado,media
1910,Neira,2024-08-26,22.1,16.6,1.3,nublado,media
1911,Neira,2024-08-29,23.3,15.7,4.2,nublado,media
1912,Neira,2024-09-01,23.2,14.5,4.7,soleado,media
1913,Neira,2024-09-04,21.6,12.9,3.7,nublado,media
1914,Neira,2024-09-07,23.8,18.6,69.8,lluvioso,media
1915,Neira,2024-09-10,19.6,11.6,0.2,soleado,media
1916,Neira,2024-09-13,21.7,12.1,0.6,nublado,media
1917,Neira,2024-09-16,23.6,16.0,2.6,nublado,media
1918,Neira,2024-09-19,20.1,13.3,0.6,soleado,media
1919,Neira,2024-09-22,21.6,14.1,66.0,tormenta,media
1920,Neira,2024-09-25,23.8,17.6,3.5,soleado,media
1921,Neira,2024-09-28,22.4,15.4,3.1,soleado,media
1922,Neira,2024-10-01,20.5,13.5,48.5,lluvioso,baja
1923,Neira,2024-10-04,24.8,15.3,71.6,lluvioso,baja
1924,Neira,2024-10-07,23.1,13.4,2.9,nublado,baja
1925,Neira,2024-10-10,23.1,14.7,2.7,soleado,baja
1926,Neira,2024-10-13,23.8,16.4,2.9,soleado,baja
1927,Neira,2024-10-16,24.6,16.9,1.8,nublado,baja
1928,Neira,2024-10-19,20.0,11.8,0.2,soleado,baja
1929,Neira,2024-10-22,19.4,10.2,45.6,lluvioso,baja
1930,Neira,2024-10-25,22.8,13.7,0.9,nublado,baja
1931,Neira,2024-10-28,22.9,16.8,1.6,soleado,baja
1932,Neira,2024-10-31,22.3,16.8,1.2,soleado,baja
1933,Neira,2024-11-03,20.3,12.8,33.3,tormenta,baja
1934,Neira,2024-11-06,21.1,15.4,2.7,soleado,baja
1935,Neira,2024-11-09,19.2,10.3,2.2,soleado,baja
1936,Neira,2024-11-12,22.3,14.3,3.0,soleado,baja
1937,Neira,2024-11-15,19.3,13.3,0.0,nublado,baja
1938,Neira,2024-11-18,23.0,15.7,0.9,soleado,baja
1939,Neira,2024-11-21,20.9,11.0,1.1,nublado,baja
1940,Neira,2024-11-24,22.3,13.1,2.3,nublado,baja
1941,Neira,2024-11-27,24.0,16.3,24.4,lluvioso,baja
1942,Neira,2024-11-30,21.5,12.1,2.5,soleado,baja
1943,Neira,2024-12-03,22.1,15.1,4.4,soleado,alta
1944,Neira,2024-12-06,24.6,17.7,3.5,soleado,alta
1945,Neira,2024-12-09,23.8,18.8,2.8,soleado,alta
1946,Neira,2024-12-12,20.9,13.6,3.0,soleado,alta
1947,Neira,2024-12-15,22.8,15.1,3.9,soleado,alta
1948,Neira,2024-12-18,23.9,16.6,1.5,soleado,alta
1949,Neira,2024-12-21,21.7,15.4,2.6,soleado,alta
1950,Neira,2024-12-24,23.5,17.4,0.5,soleado,alta
1951,Neira,2024-12-27,19.9,11.8,4.0,soleado,alta
1952,Neira,2024-12-30,21.5,16.4,0.6,soleado,alta
1953,Aguadas,2023-01-01,16.8,10.6,2.6,nublado,alta
1954,Aguadas,2023-01-04,17.6,9.9,0.9,soleado,alta
1955,Aguadas,2023-01-07,20.3,10.9,2.0,nublado,alta
1956,Aguadas,2023-01-10,20.5,13.7,4.0,soleado,alta
1957,Aguadas,2023-01-13,17.5,8.6,28.4,tormenta,alta
1958,Aguadas,2023-01-16,17.1,8.3,1.7,soleado,alta
1959,Aguadas,2023-01-19,21.7,15.1,2.8,nublado,alta
1960,Aguadas,2023-01-22,20.6,14.5,3.4,soleado,alta
1961,Aguadas,2023-01-25,21.9,13.7,4.1,soleado,alta
1962,Aguadas,2023-01-28,21.4,13.8,5.0,soleado,alta
1963,Aguadas,2023-01-31,21.6,12.4,4.1,nublado,alta
1964,Aguadas,2023-02-03,18.8,10.7,52.7,lluvioso,media
1965,Aguadas,2023-02-06,18.8,10.9,4.8,nublado,media
1966,Aguadas,2023-02-09,19.8,14.7,3.3,soleado,media
1967,Aguadas,2023-02-12,16.2,7.2,0.4,soleado,media
1968,Aguadas,2023-02-15,16.4,10.5,1.7,soleado,media
1969,Aguadas,2023-02-18,21.3,14.3,2.5,nublado,media
1970,Aguadas,2023-02-21,20.3,12.5,1.7,soleado,media
1971,Aguadas,2023-02-24,19.0,10.1,52.2,tormenta,media
1972,Aguadas,2023-02-27,17.5,9.4,1.8,nublado,media
1973,Aguadas,2023-03-02,18.8,13.4,4.9,soleado,media
1974,Aguadas,2023-03-05,17.1,7.6,69.1,tormenta,media
1975,Aguadas,2023-03-08,21.4,13.7,1.9,soleado,media
1976,Aguadas,2023-03-11,20.3,14.4,1.8,soleado,media
1977,Aguadas,2023-03-14,18.1,9.6,3.5,soleado,media
1978,Aguadas,2023-03-17,18.3,12.0,2.4,nublado,media
1979,Aguadas,2023-03-20,17.9,10.9,71.6,lluvioso,media
1980,Aguadas,2023-03-23,17.4,8.3,49.3,lluvioso,media
1981,Aguadas,2023-03-26,19.1,11.2,3.5,soleado,media
1982,Aguadas,2023-03-29,17.1,11.5,3.7,soleado,media
1983,Aguadas,2023-04-01,16.3,11.0,59.7,lluvioso,baja
1984,Aguadas,2023-04-04,17.5,9.4,4.0,nublado,baja
1985,Aguadas,2023-04-07,21.2,15.8,54.3,lluvioso,baja
1986,Aguadas,2023-04-10,19.4,11.1,2.5,nublado,baja
1987,Aguadas,2023-04-13,16.2,10.3,14.0,tormenta,baja
1988,Aguadas,2023-04-16,19.7,14.5,60.1,tormenta,baja
1989,Aguadas,2023-04-19,20.0,13.3,4.1,nublado,baja
1990,Aguadas,2023-04-22,20.3,14.8,2.9,soleado,baja
1991,Aguadas,2023-04-25,20.6,12.9,30.0,lluvioso,baja
1992,Aguadas,2023-04-28,18.4,12.5,2.6,soleado,baja
1993,Aguadas,2023-05-01,17.9,12.8,0.1,nublado,baja
1994,Aguadas,2023-05-04,16.3,8.3,1.5,soleado,baja
1995,Aguadas,2023-05-07,16.3,11.0,3.5,soleado,baja
1996,Aguadas,2023-05-10,19.8,10.9,4.5,soleado,baja
1997,Aguadas,2023-05-13,16.0,9.9,4.2,soleado,baja
1998,Aguadas,2023-05-16,21.9,16.7,1.9,soleado,baja
1999,Aguadas,2023-05-19,19.4,14.1,53.7,tormenta,baja
2000,Aguadas,2023-05-22,18.1,9.8,4.6,soleado,baja
2001,Aguadas,2023-05-25,19.5,11.0,28.4,tormenta,baja
2002,Aguadas,2023-05-28,18.7,11.8,0.7,soleado,baja
2003,Aguadas,2023-05-31,21.8,16.7,0.3,nublado,baja
2004,Aguadas,2023-06-03,16.8,11.0,49.4,lluvioso,alta
2005,Aguadas,2023-06-06,17.7,10.5,4.4,nublado,alta
2006,Aguadas,2023-06-09,20.0,10.9,0.4,soleado,alta
2007,Aguadas,2023-06-12,16.5,8.2,5.0,soleado,alta
2008,Aguadas,2023-06-15,18.7,12.4,2.2,soleado,alta
2009,Aguadas,2023-06-18,17.7,8.5,3.6,nublado,alta
2010,Aguadas,2023-06-21,16.7,10.9,3.6,soleado,alta
2011,Aguadas,2023-06-24,19.9,12.9,3.0,soleado,alta
2012,Aguadas,2023-06-27,20.1,11.7,1.9,soleado,alta
2013,Aguadas,2023-06-30,20.5,15.0,0.0,soleado,alta
2014,Aguadas,2023-07-03,18.6,11.1,0.0,soleado,alta
2015,Aguadas,2023-07-06,20.3,14.5,1.5,soleado,alta
2016,Aguadas,2023-07-09,19.5,13.5,2.9,nublado,alta
2017,Aguadas,2023-07-12,19.7,14.2,2.3,soleado,alta
2018,Aguadas,2023-07-15,19.3,9.5,78.6,tormenta,alta
2019,Aguadas,2023-07-18,16.2,8.3,0.1,soleado,alta
2020,Aguadas,2023-07-21,16.9,10.4,4.8,soleado,alta
2021,Aguadas,2023-07-24,17.5,9.3,1.1,nublado,alta
2022,Aguadas,2023-07-27,17.5,10.0,1.1,soleado,alta
2023,Aguadas,2023-07-30,17.7,10.9,68.3,tormenta,alta
2024,Aguadas,2023-08-02,17.0,10.2,4.9,soleado,media
2025,Aguadas,2023-08-05,16.9,10.8,4.8,nublado,media
2026,Aguadas,2023-08-08,19.6,11.2,0.1,soleado,media
2027,Aguadas,2023-08-11,16.4,10.3,0.4,soleado,media
2028,Aguadas,2023-08-14,17.0,11.8,3.9,soleado,media
2029,Aguadas,2023-08-17,18.7,9.6,2.1,soleado,media
2030,Aguadas,2023-08-20,18.0,11.5,3.5,soleado,media
2031,Aguadas,2023-08-23,19.9,13.5,27.4,tormenta,media
2032,Aguadas,2023-08-26,21.3,12.1,65.0,lluvioso,media
2033,Aguadas,2023-08-29,20.0,11.5,1.2,soleado,media
2034,Aguadas,2023-09-01,21.1,13.7,2.2,soleado,media
2035,Aguadas,2023-09-04,16.9,10.9,4.4,soleado,media
